PLAZA,Fecha_Descarga,CDD,Addon,Soportes,Instalaciones,Recolecciones
COATZA / MINA,2022-02-10,9,6,3,74,21
COATZA / MINA,2022-02-11,9,9,5,56,19
COATZA / MINA,2022-02-12,10,10,8,76,17
COATZA / MINA,2022-02-13,8,10,4,69,19
COATZA / MINA,2022-02-14,10,4,8,52,14
COATZA / MINA,2022-02-15,6,9,15,57,14
COATZA / MINA,2022-02-16,7,6,4,70,11
COATZA / MINA,2022-02-17,8,11,7,52,12
COATZA / MINA,2022-02-18,9,6,8,53,10
COATZA / MINA,2022-02-19,12,4,11,54,20
COATZA / MINA,2022-02-20,6,8,10,53,20
COATZA / MINA,2022-02-21,2,8,5,47,15
COATZA / MINA,2022-02-22,2,7,7,50,13
COATZA / MINA,2022-02-23,5,3,4,62,14
COATZA / MINA,2022-02-24,4,5,5,48,6
COATZA / MINA,2022-02-25,8,7,6,61,12
COATZA / MINA,2022-02-26,9,6,2,51,13
COATZA / MINA,2022-02-27,9,3,6,47,13
COATZA / MINA,2022-02-28,6,2,10,48,11
COATZA / MINA,2022-03-01,7,6,9,41,18
COATZA / MINA,2022-03-02,9,5,1,35,27
COATZA / MINA,2022-03-03,7,5,5,25,25
COATZA / MINA,2022-03-04,6,5,10,29,19
COATZA / MINA,2022-03-05,9,5,6,36,18
COATZA / MINA,2022-03-06,5,7,3,19,19
COATZA / MINA,2022-03-07,4,4,5,19,14
COATZA / MINA,2022-03-08,2,3,5,11,16
COATZA / MINA,2022-03-09,4,4,6,15,10
COATZA / MINA,2022-03-10,6,8,3,24,10
COATZA / MINA,2022-03-11,5,6,3,22,13
COATZA / MINA,2022-03-12,4,8,5,21,8
COATZA / MINA,2022-03-13,4,5,18,20,7
COATZA / MINA,2022-03-14,2,8,9,19,8
COLIMA / MANZANILLO,2021-11-17,NA,NA,NA,2,NA
COLIMA / MANZANILLO,2021-11-18,NA,NA,NA,4,NA
COLIMA / MANZANILLO,2021-11-19,NA,NA,NA,39,NA
COLIMA / MANZANILLO,2021-11-20,NA,NA,NA,44,NA
COLIMA / MANZANILLO,2021-11-21,NA,NA,NA,52,NA
COLIMA / MANZANILLO,2021-11-22,NA,NA,NA,52,NA
COLIMA / MANZANILLO,2021-11-23,NA,NA,NA,54,NA
COLIMA / MANZANILLO,2021-11-24,NA,NA,NA,71,NA
COLIMA / MANZANILLO,2021-11-25,NA,NA,NA,85,NA
COLIMA / MANZANILLO,2021-11-26,NA,NA,NA,92,NA
COLIMA / MANZANILLO,2021-11-27,NA,NA,NA,99,NA
COLIMA / MANZANILLO,2021-11-28,NA,NA,NA,100,NA
COLIMA / MANZANILLO,2021-11-29,NA,NA,NA,103,NA
COLIMA / MANZANILLO,2021-11-30,NA,NA,NA,108,NA
COLIMA / MANZANILLO,2021-12-01,NA,NA,NA,94,NA
COLIMA / MANZANILLO,2021-12-02,NA,NA,NA,77,NA
COLIMA / MANZANILLO,2021-12-03,NA,NA,NA,56,NA
COLIMA / MANZANILLO,2021-12-04,NA,1,NA,38,NA
COLIMA / MANZANILLO,2021-12-05,NA,NA,NA,34,NA
COLIMA / MANZANILLO,2021-12-06,NA,NA,NA,25,NA
COLIMA / MANZANILLO,2021-12-07,NA,NA,NA,22,NA
COLIMA / MANZANILLO,2021-12-08,NA,NA,NA,16,NA
COLIMA / MANZANILLO,2021-12-09,NA,NA,NA,16,NA
COLIMA / MANZANILLO,2021-12-10,NA,NA,NA,20,NA
COLIMA / MANZANILLO,2021-12-11,NA,NA,NA,16,NA
COLIMA / MANZANILLO,2021-12-12,NA,NA,NA,12,NA
COLIMA / MANZANILLO,2021-12-13,NA,NA,NA,12,NA
COLIMA / MANZANILLO,2021-12-14,NA,NA,NA,13,NA
COLIMA / MANZANILLO,2021-12-15,NA,NA,NA,72,NA
COLIMA / MANZANILLO,2021-12-16,NA,NA,3,135,NA
COLIMA / MANZANILLO,2021-12-17,1,NA,1,145,NA
COLIMA / MANZANILLO,2021-12-18,1,NA,1,162,NA
COLIMA / MANZANILLO,2021-12-19,1,NA,NA,168,NA
COLIMA / MANZANILLO,2021-12-20,1,1,NA,171,NA
COLIMA / MANZANILLO,2021-12-21,1,1,NA,193,NA
COLIMA / MANZANILLO,2021-12-22,NA,NA,NA,205,NA
COLIMA / MANZANILLO,2021-12-23,NA,NA,NA,222,NA
COLIMA / MANZANILLO,2021-12-24,NA,NA,1,212,NA
COLIMA / MANZANILLO,2021-12-25,NA,1,NA,208,NA
COLIMA / MANZANILLO,2021-12-26,NA,NA,NA,199,NA
COLIMA / MANZANILLO,2021-12-27,NA,NA,NA,173,NA
COLIMA / MANZANILLO,2021-12-28,1,NA,2,198,NA
COLIMA / MANZANILLO,2021-12-29,NA,NA,1,213,NA
COLIMA / MANZANILLO,2021-12-30,NA,NA,NA,201,NA
COLIMA / MANZANILLO,2021-12-31,NA,NA,NA,202,NA
COLIMA / MANZANILLO,2022-01-01,1,2,NA,209,NA
COLIMA / MANZANILLO,2022-01-02,1,3,1,201,NA
COLIMA / MANZANILLO,2022-01-03,NA,2,NA,187,NA
COLIMA / MANZANILLO,2022-01-04,2,2,NA,210,NA
COLIMA / MANZANILLO,2022-01-05,1,NA,1,222,NA
COLIMA / MANZANILLO,2022-01-06,1,1,NA,229,NA
COLIMA / MANZANILLO,2022-01-07,1,1,4,228,1
COLIMA / MANZANILLO,2022-01-08,2,1,NA,230,1
COLIMA / MANZANILLO,2022-01-09,1,NA,4,219,NA
COLIMA / MANZANILLO,2022-01-10,NA,NA,1,204,NA
COLIMA / MANZANILLO,2022-01-11,1,1,99,189,NA
COLIMA / MANZANILLO,2022-01-12,1,NA,101,194,NA
COLIMA / MANZANILLO,2022-01-13,3,NA,4,184,NA
COLIMA / MANZANILLO,2022-01-14,NA,NA,NA,181,NA
COLIMA / MANZANILLO,2022-01-15,NA,NA,2,163,NA
COLIMA / MANZANILLO,2022-01-16,NA,NA,1,144,NA
COLIMA / MANZANILLO,2022-01-17,NA,NA,1,124,NA
COLIMA / MANZANILLO,2022-01-18,1,1,1,119,1
COLIMA / MANZANILLO,2022-01-19,NA,1,1,113,1
COLIMA / MANZANILLO,2022-01-20,NA,1,1,113,NA
COLIMA / MANZANILLO,2022-01-21,2,1,NA,89,NA
COLIMA / MANZANILLO,2022-01-22,3,2,2,78,NA
COLIMA / MANZANILLO,2022-01-23,2,2,1,51,1
COLIMA / MANZANILLO,2022-01-24,1,2,NA,41,1
COLIMA / MANZANILLO,2022-01-25,1,3,2,52,NA
COLIMA / MANZANILLO,2022-01-26,3,3,24,44,NA
COLIMA / MANZANILLO,2022-01-27,4,6,6,47,NA
COLIMA / MANZANILLO,2022-01-28,2,6,6,53,NA
COLIMA / MANZANILLO,2022-01-29,1,5,3,51,NA
COLIMA / MANZANILLO,2022-01-30,2,6,3,54,NA
COLIMA / MANZANILLO,2022-01-31,2,6,1,49,NA
COLIMA / MANZANILLO,2022-02-01,2,6,8,48,2
COLIMA / MANZANILLO,2022-02-02,1,6,2,46,1
COLIMA / MANZANILLO,2022-02-03,3,5,2,36,NA
COLIMA / MANZANILLO,2022-02-04,4,1,3,38,NA
COLIMA / MANZANILLO,2022-02-05,4,2,3,44,NA
COLIMA / MANZANILLO,2022-02-06,4,NA,NA,34,NA
COLIMA / MANZANILLO,2022-02-07,4,NA,NA,30,NA
COLIMA / MANZANILLO,2022-02-08,2,NA,1,33,NA
COLIMA / MANZANILLO,2022-02-09,2,1,2,45,NA
COLIMA / MANZANILLO,2022-02-10,3,NA,NA,59,NA
COLIMA / MANZANILLO,2022-02-11,3,NA,2,58,NA
COLIMA / MANZANILLO,2022-02-12,2,1,NA,79,NA
COLIMA / MANZANILLO,2022-02-13,2,NA,1,73,NA
COLIMA / MANZANILLO,2022-02-14,2,NA,3,66,NA
COLIMA / MANZANILLO,2022-02-15,2,NA,3,80,NA
COLIMA / MANZANILLO,2022-02-16,2,NA,NA,79,NA
COLIMA / MANZANILLO,2022-02-17,2,NA,NA,78,NA
COLIMA / MANZANILLO,2022-02-18,1,1,2,80,NA
COLIMA / MANZANILLO,2022-02-19,1,NA,3,77,NA
COLIMA / MANZANILLO,2022-02-20,1,NA,1,77,NA
COLIMA / MANZANILLO,2022-02-21,1,NA,2,71,NA
COLIMA / MANZANILLO,2022-02-22,1,NA,1,72,NA
COLIMA / MANZANILLO,2022-02-23,2,3,NA,75,NA
COLIMA / MANZANILLO,2022-02-24,2,1,NA,82,1
COLIMA / MANZANILLO,2022-02-25,1,NA,1,71,1
COLIMA / MANZANILLO,2022-02-26,NA,1,NA,65,NA
COLIMA / MANZANILLO,2022-02-27,NA,1,3,53,NA
COLIMA / MANZANILLO,2022-02-28,NA,NA,1,44,NA
COLIMA / MANZANILLO,2022-03-01,NA,1,1,46,NA
COLIMA / MANZANILLO,2022-03-02,1,2,1,39,NA
COLIMA / MANZANILLO,2022-03-03,NA,NA,5,48,NA
COLIMA / MANZANILLO,2022-03-04,NA,2,1,47,NA
COLIMA / MANZANILLO,2022-03-05,NA,NA,1,43,NA
COLIMA / MANZANILLO,2022-03-06,NA,NA,NA,36,NA
COLIMA / MANZANILLO,2022-03-07,NA,NA,1,31,3
COLIMA / MANZANILLO,2022-03-08,1,NA,1,33,3
COLIMA / MANZANILLO,2022-03-09,1,1,3,35,1
COLIMA / MANZANILLO,2022-03-10,1,NA,NA,37,1
COLIMA / MANZANILLO,2022-03-11,2,NA,NA,34,NA
COLIMA / MANZANILLO,2022-03-12,NA,1,NA,29,1
COLIMA / MANZANILLO,2022-03-13,NA,NA,3,25,1
COLIMA / MANZANILLO,2022-03-14,NA,NA,1,22,1
CORDOBA / ORIZABA,2021-08-16,7,5,5,30,10
CORDOBA / ORIZABA,2021-08-17,11,5,4,33,8
CORDOBA / ORIZABA,2021-08-18,14,2,8,33,17
CORDOBA / ORIZABA,2021-08-19,12,3,5,38,15
CORDOBA / ORIZABA,2021-08-20,9,11,5,35,10
CORDOBA / ORIZABA,2021-08-21,10,11,5,34,14
CORDOBA / ORIZABA,2021-08-22,6,10,9,29,12
CORDOBA / ORIZABA,2021-08-23,10,8,3,33,5
CORDOBA / ORIZABA,2021-08-24,5,8,2,30,6
CORDOBA / ORIZABA,2021-08-25,6,7,2,42,8
CORDOBA / ORIZABA,2021-08-26,7,8,5,35,8
CORDOBA / ORIZABA,2021-08-27,10,9,5,45,17
CORDOBA / ORIZABA,2021-08-28,11,7,5,42,13
CORDOBA / ORIZABA,2021-08-30,6,3,7,35,5
CORDOBA / ORIZABA,2021-08-31,10,5,6,43,6
CORDOBA / ORIZABA,2021-09-01,11,11,4,70,18
CORDOBA / ORIZABA,2021-09-02,21,16,8,61,24
CORDOBA / ORIZABA,2021-09-03,27,21,6,51,28
CORDOBA / ORIZABA,2021-09-04,36,19,2,53,27
CORDOBA / ORIZABA,2021-09-05,33,26,6,40,32
CORDOBA / ORIZABA,2021-09-06,31,29,4,35,37
CORDOBA / ORIZABA,2021-09-07,32,32,6,45,24
CORDOBA / ORIZABA,2021-09-08,22,22,9,51,23
CORDOBA / ORIZABA,2021-09-09,21,17,9,61,24
CORDOBA / ORIZABA,2021-09-10,22,22,13,62,32
CORDOBA / ORIZABA,2021-09-11,24,25,9,62,24
CORDOBA / ORIZABA,2021-09-12,17,18,10,49,19
CORDOBA / ORIZABA,2021-09-13,4,8,1,49,11
CORDOBA / ORIZABA,2021-09-14,3,6,7,32,2
CORDOBA / ORIZABA,2021-09-15,1,7,7,36,9
CORDOBA / ORIZABA,2021-09-16,5,6,8,54,12
CORDOBA / ORIZABA,2021-09-17,8,9,5,48,18
CORDOBA / ORIZABA,2021-09-18,7,8,5,49,20
CORDOBA / ORIZABA,2021-09-19,4,8,3,52,22
CORDOBA / ORIZABA,2021-09-20,4,2,1,80,20
CORDOBA / ORIZABA,2021-09-21,13,9,6,59,20
CORDOBA / ORIZABA,2021-09-22,5,6,11,61,17
CORDOBA / ORIZABA,2021-09-23,12,8,5,42,19
CORDOBA / ORIZABA,2021-09-24,11,11,4,52,20
CORDOBA / ORIZABA,2021-09-25,12,7,3,45,24
CORDOBA / ORIZABA,2021-09-26,5,5,5,36,20
CORDOBA / ORIZABA,2021-09-27,3,5,NA,29,11
CORDOBA / ORIZABA,2021-09-28,4,10,6,32,11
CORDOBA / ORIZABA,2021-09-29,10,8,4,35,12
CORDOBA / ORIZABA,2021-09-30,11,6,7,38,9
CORDOBA / ORIZABA,2021-10-01,10,8,4,51,11
CORDOBA / ORIZABA,2021-10-02,12,10,8,39,12
CORDOBA / ORIZABA,2021-10-03,10,7,2,34,11
CORDOBA / ORIZABA,2021-10-04,4,5,NA,32,8
CORDOBA / ORIZABA,2021-10-05,2,3,3,29,6
CORDOBA / ORIZABA,2021-10-06,7,6,12,26,8
CORDOBA / ORIZABA,2021-10-07,7,7,7,40,13
CORDOBA / ORIZABA,2021-10-08,7,8,7,32,15
CORDOBA / ORIZABA,2021-10-09,8,11,4,46,11
CORDOBA / ORIZABA,2021-10-10,10,7,3,38,8
CORDOBA / ORIZABA,2021-10-11,9,9,5,51,10
CORDOBA / ORIZABA,2021-10-12,8,8,4,41,11
CORDOBA / ORIZABA,2021-10-13,6,2,4,38,20
CORDOBA / ORIZABA,2021-10-14,6,9,9,50,22
CORDOBA / ORIZABA,2021-10-15,10,16,6,52,20
CORDOBA / ORIZABA,2021-10-16,14,19,7,55,19
CORDOBA / ORIZABA,2021-10-17,11,13,2,44,17
CORDOBA / ORIZABA,2021-10-18,6,12,4,46,16
CORDOBA / ORIZABA,2021-10-19,3,12,7,45,18
CORDOBA / ORIZABA,2021-10-20,7,9,6,48,28
CORDOBA / ORIZABA,2021-10-21,5,6,3,35,31
CORDOBA / ORIZABA,2021-10-22,8,17,13,35,24
CORDOBA / ORIZABA,2021-10-23,6,15,7,45,28
CORDOBA / ORIZABA,2021-10-24,7,8,NA,46,22
CORDOBA / ORIZABA,2021-10-25,8,6,6,43,21
CORDOBA / ORIZABA,2021-10-26,3,9,12,44,24
CORDOBA / ORIZABA,2021-10-27,4,9,11,48,29
CORDOBA / ORIZABA,2021-10-28,2,21,9,45,29
CORDOBA / ORIZABA,2021-10-29,4,16,6,61,23
CORDOBA / ORIZABA,2021-10-30,10,15,5,60,12
CORDOBA / ORIZABA,2021-10-31,6,12,2,52,19
CORDOBA / ORIZABA,2021-11-01,4,10,7,32,19
CORDOBA / ORIZABA,2021-11-02,9,2,2,34,16
CORDOBA / ORIZABA,2021-11-03,6,12,3,10,7
CORDOBA / ORIZABA,2021-11-04,3,11,4,22,11
CORDOBA / ORIZABA,2021-11-05,4,12,5,34,19
CORDOBA / ORIZABA,2021-11-06,5,11,7,29,23
CORDOBA / ORIZABA,2021-11-07,5,12,2,24,14
CORDOBA / ORIZABA,2021-11-08,2,13,2,18,13
CORDOBA / ORIZABA,2021-11-09,6,14,5,23,12
CORDOBA / ORIZABA,2021-11-10,5,14,5,34,20
CORDOBA / ORIZABA,2021-11-11,5,21,11,47,14
CORDOBA / ORIZABA,2021-11-12,4,45,8,56,14
CORDOBA / ORIZABA,2021-11-13,8,40,10,66,19
CORDOBA / ORIZABA,2021-11-14,8,30,8,69,25
CORDOBA / ORIZABA,2021-11-15,9,35,6,53,29
CORDOBA / ORIZABA,2021-11-16,4,43,10,81,34
CORDOBA / ORIZABA,2021-11-17,13,60,13,85,32
CORDOBA / ORIZABA,2021-11-18,14,61,11,64,40
CORDOBA / ORIZABA,2021-11-19,16,72,11,70,44
CORDOBA / ORIZABA,2021-11-20,12,73,9,47,45
CORDOBA / ORIZABA,2021-11-21,6,75,7,44,39
CORDOBA / ORIZABA,2021-11-22,5,62,4,49,35
CORDOBA / ORIZABA,2021-11-23,1,59,4,43,20
CORDOBA / ORIZABA,2021-11-24,4,61,10,54,18
CORDOBA / ORIZABA,2021-11-25,7,55,4,61,25
CORDOBA / ORIZABA,2021-11-26,9,44,5,58,29
CORDOBA / ORIZABA,2021-11-27,14,26,8,59,30
CORDOBA / ORIZABA,2021-11-28,15,24,7,55,31
CORDOBA / ORIZABA,2021-11-29,13,19,NA,54,25
CORDOBA / ORIZABA,2021-11-30,9,18,9,56,17
CORDOBA / ORIZABA,2021-12-01,6,29,9,54,20
CORDOBA / ORIZABA,2021-12-02,12,29,6,40,16
CORDOBA / ORIZABA,2021-12-03,7,23,4,39,23
CORDOBA / ORIZABA,2021-12-04,7,20,6,33,21
CORDOBA / ORIZABA,2021-12-05,2,11,3,37,18
CORDOBA / ORIZABA,2021-12-06,3,3,2,36,11
CORDOBA / ORIZABA,2021-12-07,6,16,6,41,10
CORDOBA / ORIZABA,2021-12-08,5,23,3,36,10
CORDOBA / ORIZABA,2021-12-09,7,26,9,40,5
CORDOBA / ORIZABA,2021-12-10,6,34,5,55,13
CORDOBA / ORIZABA,2021-12-11,10,23,1,61,14
CORDOBA / ORIZABA,2021-12-12,10,15,5,56,9
CORDOBA / ORIZABA,2021-12-13,9,13,4,48,9
CORDOBA / ORIZABA,2021-12-14,12,10,6,60,16
CORDOBA / ORIZABA,2021-12-15,8,14,8,64,15
CORDOBA / ORIZABA,2021-12-16,8,19,5,83,13
CORDOBA / ORIZABA,2021-12-17,11,27,7,75,23
CORDOBA / ORIZABA,2021-12-18,9,25,3,79,20
CORDOBA / ORIZABA,2021-12-19,5,15,4,69,21
CORDOBA / ORIZABA,2021-12-20,4,7,1,63,10
CORDOBA / ORIZABA,2021-12-21,2,10,4,73,10
CORDOBA / ORIZABA,2021-12-22,4,11,7,77,12
CORDOBA / ORIZABA,2021-12-23,5,13,5,69,13
CORDOBA / ORIZABA,2021-12-24,6,13,1,58,17
CORDOBA / ORIZABA,2021-12-25,7,13,3,85,16
CORDOBA / ORIZABA,2021-12-26,9,12,6,73,16
CORDOBA / ORIZABA,2021-12-27,6,10,5,77,17
CORDOBA / ORIZABA,2021-12-28,10,14,10,84,19
CORDOBA / ORIZABA,2021-12-29,13,14,13,68,18
CORDOBA / ORIZABA,2021-12-30,8,10,6,80,14
CORDOBA / ORIZABA,2021-12-31,16,11,3,63,14
CORDOBA / ORIZABA,2022-01-01,12,10,3,40,18
CORDOBA / ORIZABA,2022-01-02,10,11,6,35,24
CORDOBA / ORIZABA,2022-01-03,11,5,3,46,17
CORDOBA / ORIZABA,2022-01-04,14,12,4,49,12
CORDOBA / ORIZABA,2022-01-05,9,9,9,59,8
CORDOBA / ORIZABA,2022-01-06,9,14,5,64,14
CORDOBA / ORIZABA,2022-01-07,10,16,5,56,19
CORDOBA / ORIZABA,2022-01-08,17,9,3,54,16
CORDOBA / ORIZABA,2022-01-09,15,5,6,47,13
CORDOBA / ORIZABA,2022-01-10,12,4,3,30,10
CORDOBA / ORIZABA,2022-01-11,15,8,8,33,5
CORDOBA / ORIZABA,2022-01-12,10,14,3,30,13
CORDOBA / ORIZABA,2022-01-13,5,5,9,31,15
CORDOBA / ORIZABA,2022-01-14,9,9,7,33,7
CORDOBA / ORIZABA,2022-01-15,15,7,10,42,14
CORDOBA / ORIZABA,2022-01-16,16,10,5,31,9
CORDOBA / ORIZABA,2022-01-17,8,5,2,30,4
CORDOBA / ORIZABA,2022-01-18,9,10,1,20,12
CORDOBA / ORIZABA,2022-01-19,6,8,3,47,8
CORDOBA / ORIZABA,2022-01-20,8,11,5,36,13
CORDOBA / ORIZABA,2022-01-21,11,9,9,31,21
CORDOBA / ORIZABA,2022-01-22,16,10,5,16,16
CORDOBA / ORIZABA,2022-01-23,16,14,4,26,15
CORDOBA / ORIZABA,2022-01-24,7,8,4,23,11
CORDOBA / ORIZABA,2022-01-25,10,10,2,36,22
CORDOBA / ORIZABA,2022-01-26,16,6,4,31,20
CORDOBA / ORIZABA,2022-01-27,18,15,2,33,16
CORDOBA / ORIZABA,2022-01-28,16,15,3,36,12
CORDOBA / ORIZABA,2022-01-29,13,7,5,39,9
CORDOBA / ORIZABA,2022-01-30,13,8,NA,36,7
CORDOBA / ORIZABA,2022-01-31,10,11,3,28,11
CORDOBA / ORIZABA,2022-02-01,11,7,5,35,18
CORDOBA / ORIZABA,2022-02-02,10,11,4,33,21
CORDOBA / ORIZABA,2022-02-03,14,16,7,34,23
CORDOBA / ORIZABA,2022-02-04,15,11,4,21,17
CORDOBA / ORIZABA,2022-02-05,16,7,2,24,14
CORDOBA / ORIZABA,2022-02-06,8,9,4,19,12
CORDOBA / ORIZABA,2022-02-07,5,8,1,13,9
CORDOBA / ORIZABA,2022-02-08,5,9,2,27,10
CORDOBA / ORIZABA,2022-02-09,6,7,5,40,11
CORDOBA / ORIZABA,2022-02-10,4,11,4,29,17
CORDOBA / ORIZABA,2022-02-11,7,9,7,28,21
CORDOBA / ORIZABA,2022-02-12,14,5,13,25,19
CORDOBA / ORIZABA,2022-02-13,13,7,3,24,20
CORDOBA / ORIZABA,2022-02-14,8,4,2,22,16
CORDOBA / ORIZABA,2022-02-15,10,5,7,27,11
CORDOBA / ORIZABA,2022-02-16,18,8,7,40,8
CORDOBA / ORIZABA,2022-02-17,17,16,7,28,17
CORDOBA / ORIZABA,2022-02-18,12,6,3,30,10
CORDOBA / ORIZABA,2022-02-19,8,7,4,28,19
CORDOBA / ORIZABA,2022-02-20,3,6,1,30,14
CORDOBA / ORIZABA,2022-02-21,5,5,5,26,12
CORDOBA / ORIZABA,2022-02-22,6,10,5,20,10
CORDOBA / ORIZABA,2022-02-23,8,5,1,27,11
CORDOBA / ORIZABA,2022-02-24,13,6,3,39,12
CORDOBA / ORIZABA,2022-02-25,13,6,6,49,13
CORDOBA / ORIZABA,2022-02-26,15,8,7,54,21
CORDOBA / ORIZABA,2022-02-27,15,10,2,49,18
CORDOBA / ORIZABA,2022-02-28,16,9,5,35,18
CORDOBA / ORIZABA,2022-03-01,14,10,4,44,20
CORDOBA / ORIZABA,2022-03-02,13,14,5,33,21
CORDOBA / ORIZABA,2022-03-03,9,14,8,28,24
CORDOBA / ORIZABA,2022-03-04,8,12,8,38,28
CORDOBA / ORIZABA,2022-03-05,11,15,6,36,23
CORDOBA / ORIZABA,2022-03-06,13,9,9,28,22
CORDOBA / ORIZABA,2022-03-07,7,7,6,19,22
CORDOBA / ORIZABA,2022-03-08,6,13,3,20,17
CORDOBA / ORIZABA,2022-03-09,7,15,4,22,16
CORDOBA / ORIZABA,2022-03-10,9,6,5,29,13
CORDOBA / ORIZABA,2022-03-11,4,11,2,30,9
CORDOBA / ORIZABA,2022-03-12,10,10,3,19,9
CORDOBA / ORIZABA,2022-03-13,9,8,2,21,9
CORDOBA / ORIZABA,2022-03-14,6,6,1,19,9
CUERNAVACA,2021-08-16,36,25,11,119,54
CUERNAVACA,2021-08-17,46,33,12,131,64
CUERNAVACA,2021-08-18,53,39,17,135,81
CUERNAVACA,2021-08-19,48,36,17,137,77
CUERNAVACA,2021-08-20,47,57,24,140,83
CUERNAVACA,2021-08-21,44,50,11,156,82
CUERNAVACA,2021-08-22,43,30,10,165,75
CUERNAVACA,2021-08-23,40,27,9,132,65
CUERNAVACA,2021-08-24,41,42,20,153,53
CUERNAVACA,2021-08-25,44,52,16,181,65
CUERNAVACA,2021-08-26,49,58,16,187,56
CUERNAVACA,2021-08-27,54,59,23,190,70
CUERNAVACA,2021-08-28,59,63,20,210,80
CUERNAVACA,2021-08-30,53,52,15,183,76
CUERNAVACA,2021-08-31,52,61,14,171,80
CUERNAVACA,2021-09-01,61,60,21,185,86
CUERNAVACA,2021-09-02,63,75,26,210,95
CUERNAVACA,2021-09-03,58,92,30,228,103
CUERNAVACA,2021-09-04,58,96,26,217,116
CUERNAVACA,2021-09-05,62,102,13,173,130
CUERNAVACA,2021-09-06,61,81,8,142,135
CUERNAVACA,2021-09-07,54,82,41,161,136
CUERNAVACA,2021-09-08,64,76,26,188,120
CUERNAVACA,2021-09-09,61,79,25,190,120
CUERNAVACA,2021-09-10,53,88,32,184,121
CUERNAVACA,2021-09-11,55,103,30,184,131
CUERNAVACA,2021-09-12,52,81,21,195,146
CUERNAVACA,2021-09-13,51,72,46,162,154
CUERNAVACA,2021-09-14,60,79,34,185,175
CUERNAVACA,2021-09-15,60,84,22,191,198
CUERNAVACA,2021-09-16,75,78,20,180,213
CUERNAVACA,2021-09-17,70,68,27,173,217
CUERNAVACA,2021-09-18,73,75,21,157,211
CUERNAVACA,2021-09-19,61,76,16,155,218
CUERNAVACA,2021-09-20,55,61,17,138,204
CUERNAVACA,2021-09-21,61,70,42,171,191
CUERNAVACA,2021-09-22,58,74,34,150,198
CUERNAVACA,2021-09-23,62,67,36,160,191
CUERNAVACA,2021-09-24,58,89,31,177,199
CUERNAVACA,2021-09-25,61,97,31,183,194
CUERNAVACA,2021-09-26,56,85,34,129,201
CUERNAVACA,2021-09-27,30,53,22,114,207
CUERNAVACA,2021-09-28,33,53,21,138,207
CUERNAVACA,2021-09-29,36,61,28,138,210
CUERNAVACA,2021-09-30,39,60,27,139,206
CUERNAVACA,2021-10-01,43,66,17,132,211
CUERNAVACA,2021-10-02,57,61,17,147,216
CUERNAVACA,2021-10-03,60,67,31,128,207
CUERNAVACA,2021-10-04,49,50,12,118,187
CUERNAVACA,2021-10-05,46,42,22,129,187
CUERNAVACA,2021-10-06,39,44,21,172,176
CUERNAVACA,2021-10-07,41,51,15,149,172
CUERNAVACA,2021-10-08,38,38,18,165,177
CUERNAVACA,2021-10-09,28,33,14,165,170
CUERNAVACA,2021-10-10,30,24,20,162,163
CUERNAVACA,2021-10-11,28,30,15,144,128
CUERNAVACA,2021-10-12,35,30,7,161,113
CUERNAVACA,2021-10-13,40,30,12,179,125
CUERNAVACA,2021-10-14,37,50,17,157,131
CUERNAVACA,2021-10-15,36,52,16,192,127
CUERNAVACA,2021-10-16,45,62,16,176,107
CUERNAVACA,2021-10-17,44,58,16,169,106
CUERNAVACA,2021-10-18,35,32,13,151,103
CUERNAVACA,2021-10-19,30,36,22,161,112
CUERNAVACA,2021-10-20,31,55,10,153,109
CUERNAVACA,2021-10-21,28,43,12,158,98
CUERNAVACA,2021-10-22,30,50,14,170,94
CUERNAVACA,2021-10-23,30,65,18,169,100
CUERNAVACA,2021-10-24,39,45,12,154,108
CUERNAVACA,2021-10-25,29,32,22,147,98
CUERNAVACA,2021-10-26,36,52,16,158,92
CUERNAVACA,2021-10-27,42,54,16,147,97
CUERNAVACA,2021-10-28,52,51,14,130,77
CUERNAVACA,2021-10-29,51,56,15,131,80
CUERNAVACA,2021-10-30,53,54,14,128,79
CUERNAVACA,2021-10-31,50,58,18,111,71
CUERNAVACA,2021-11-01,42,46,19,96,62
CUERNAVACA,2021-11-02,37,36,18,95,71
CUERNAVACA,2021-11-03,23,33,15,104,66
CUERNAVACA,2021-11-04,25,39,11,124,65
CUERNAVACA,2021-11-05,28,41,21,106,69
CUERNAVACA,2021-11-06,30,35,18,123,69
CUERNAVACA,2021-11-07,26,42,10,118,70
CUERNAVACA,2021-11-08,20,27,3,99,68
CUERNAVACA,2021-11-09,17,40,20,114,77
CUERNAVACA,2021-11-10,13,49,11,121,78
CUERNAVACA,2021-11-11,20,37,7,128,86
CUERNAVACA,2021-11-12,25,55,13,141,100
CUERNAVACA,2021-11-13,20,46,18,154,104
CUERNAVACA,2021-11-14,25,50,13,134,109
CUERNAVACA,2021-11-15,28,57,10,125,114
CUERNAVACA,2021-11-16,34,57,18,147,134
CUERNAVACA,2021-11-17,33,71,18,193,143
CUERNAVACA,2021-11-18,41,83,22,171,144
CUERNAVACA,2021-11-19,43,77,13,174,129
CUERNAVACA,2021-11-20,35,58,10,174,128
CUERNAVACA,2021-11-21,35,56,9,156,125
CUERNAVACA,2021-11-22,29,33,12,147,117
CUERNAVACA,2021-11-23,23,32,17,162,109
CUERNAVACA,2021-11-24,24,31,16,161,98
CUERNAVACA,2021-11-25,26,45,14,147,107
